timestamp,ukfx,ukfy,trilx,trily,yaw1,pitch1,roll1,accx1,accy1,accz1,yaw2,pitch2,roll2,accx2,accy2,accz2
4611130,4.09,6.6,3.72,6.82,3.95,1.425536036491394,3.697136402130127,0.42856210470199585,0.5925649404525757,10.20887565612793,-99.099,0.55,0.535,0.094,0.097,9.821
4611171,4.11,6.6,3.72,6.82,3.74,1.4599369764328003,3.652545213699341,-0.20470423996448517,0.8834604024887085,10.02452278137207,-99.099,0.55,0.535,0.094,0.097,9.821
4611214,4.14,6.6,3.72,6.82,3.54,1.4919694662094116,3.605114221572876,0.3076549172401428,0.6847416758537292,10.605116844177246,-99.099,0.55,0.535,0.094,0.097,9.821
4611349,3.75,6.51,3.64,6.23,2.83,1.5600560903549194,3.45487117767334,0.16519992053508759,0.35075053572654724,9.854534149169922,-99.099,0.55,0.535,0.094,0.097,9.821
4611391,3.76,6.51,3.64,6.23,2.59,1.5658106803894043,3.414243698120117,0.43933600187301636,0.751779317855835,10.08318042755127,-99.099,0.55,0.535,0.094,0.097,9.821
4611435,3.74,6.42,3.39,5.83,2.36,1.56290602684021,3.3788249492645264,0.15682020783424377,0.4297592043876648,10.542867660522461,-99.099,0.55,0.535,0.094,0.097,9.821
4611478,3.75,6.42,3.39,5.83,2.12,1.5513635873794556,3.3439676761627197,-0.22744916379451752,0.7481880187988281,10.900800704956055,-99.099,0.55,0.535,0.094,0.097,9.821
4611520,3.76,6.41,3.39,5.83,1.89,1.5344098806381226,3.3136844635009766,-0.17717093229293823,1.0462661981582642,9.787496566772461,-99.099,0.55,0.535,0.094,0.097,9.821
4611552,3.72,6.41,3.69,5.8,1.72,1.5184122323989868,3.2933599948883057,0.4273650050163269,0.8559271097183228,10.186131477355957,-99.099,0.55,0.535,0.094,0.097,9.821
4611595,3.73,6.4,3.69,5.8,1.47,1.4898501634597778,3.264787435531616,0.011971008032560349,0.7266402244567871,10.577583312988281,-99.099,0.55,0.535,0.094,0.097,9.821
4611637,3.74,6.4,3.69,5.8,1.24,1.4602488279342651,3.239374876022339,-0.30047231912612915,0.8643068075180054,9.822212219238281,-99.099,0.55,0.535,0.094,0.097,9.821
4611662,3.74,6.42,3.67,6.14,1.12,1.442586898803711,3.225921630859375,0.05746084079146385,0.9181763529777527,10.170568466186523,-99.099,0.55,0.535,0.094,0.097,9.821
4611705,3.74,6.41,3.67,6.14,0.88,1.4075533151626587,3.2008447647094727,-0.17717093229293823,0.18555063009262085,9.96945571899414,-99.099,0.55,0.535,0.094,0.097,9.821
4611740,3.75,6.41,3.67,6.14,0.68,1.378969669342041,3.1809675693511963,-0.304063618183136,0.6392518281936646,10.074800491333008,-99.099,0.55,0.535,0.094,0.097,9.821
4611781,3.76,6.41,3.67,6.14,0.46,1.3453748226165771,3.1561484336853027,-0.14006079733371735,0.5614402890205383,10.072406768798828,-99.099,0.55,0.535,0.094,0.097,9.821
4611823,3.77,6.4,3.67,6.14,0.23,1.3141652345657349,3.130399465560913,-0.5901707410812378,1.0223240852355957,10.125079154968262,-99.099,0.55,0.535,0.094,0.097,9.821
4611846,3.77,6.4,3.67,6.14,0.11,1.2990586757659912,3.1166019439697266,0.15921440720558167,1.01753568649292,9.911994934082031,-99.099,0.55,0.535,0.094,0.097,9.821
4611888,3.78,6.4,3.67,6.14,-0.11,1.273685097694397,3.0913758277893066,-0.5638344883918762,0.9876081943511963,10.475829124450684,-99.099,0.55,0.535,0.094,0.097,9.821
4611930,3.79,6.39,3.67,6.14,-0.33,1.2532838582992554,3.069620132446289,-0.16519992053508759,0.4058171808719635,10.248380661010742,-99.099,0.55,0.535,0.094,0.097,9.821
4611952,3.8,6.39,3.67,6.14,-0.44,1.2446101903915405,3.059554100036621,0.152031809091568,0.9074024558067322,10.642226219177246,-99.099,0.55,0.535,0.094,0.097,9.821
4611994,3.8,6.39,3.67,6.14,-0.65,1.2316808700561523,3.0423872470855713,-0.28371289372444153,0.8798691034317017,10.277111053466797,-99.099,0.55,0.535,0.094,0.097,9.821
4612036,3.81,6.39,3.67,6.14,-0.85,1.221356749534607,3.027204990386963,-0.090979665517807,1.2078747749328613,10.648212432861328,-99.099,0.55,0.535,0.094,0.097,9.821
4612058,3.82,6.39,3.67,6.14,-0.96,1.2169502973556519,3.020236015319824,0.3663128614425659,1.01753568649292,10.146626472473145,-99.099,0.55,0.535,0.094,0.097,9.821
4612100,3.83,6.38,3.67,6.14,-1.15,1.2101836204528809,3.0093705654144287,0.10534487664699554,0.5051765441894531,10.074800491333008,-99.099,0.55,0.535,0.094,0.097,9.821
4612134,3.84,6.38,3.67,6.14,-1.29,1.2061625719070435,3.002904176712036,-0.03232172131538391,0.9397241473197937,11.018115997314453,-99.099,0.55,0.535,0.094,0.097,9.821
4612175,3.85,6.38,3.67,6.14,-1.46,1.202889323234558,2.997075319290161,0.22744916379451752,0.6560112833976746,10.248380661010742,-99.099,0.55,0.535,0.094,0.097,9.821
