timestamp,ukfx,ukfy,trilx,trily,yaw1,pitch1,roll1,accx1,accy1,accz1,yaw2,pitch2,roll2,accx2,accy2,accz2
4777978,3.52,6.96,3.63,6.69,0.0,-0.7084176540374756,0.6366299390792847,0.11851298063993454,0.6703764796257019,10.176554679870605,-103.183,0.668,0.777,0.129,0.119,9.821
4778019,3.52,6.97,3.63,6.69,0.0,-0.6809370517730713,0.6897333264350891,0.14245499670505524,0.6512228846549988,10.1753568649292,-103.183,0.671,0.776,0.137,0.12,9.822
4778042,3.26,7.06,2.68,6.73,0.0,-0.6666914224624634,0.717451274394989,0.12090718746185303,0.667982280254364,10.200496673583984,-103.183,0.671,0.776,0.137,0.12,9.822
4778085,3.25,7.08,2.68,6.73,0.0,-0.6387863159179688,0.7716104984283447,0.1364694982767105,0.6799532771110535,10.1753568649292,-103.183,0.671,0.776,0.137,0.12,9.822
4778127,3.24,7.09,2.68,6.73,0.0,-0.6126893758773804,0.8224146962165833,0.1256955862045288,0.6775590777397156,10.190919876098633,-103.183,0.672,0.781,0.135,0.119,9.819
4778149,3.24,7.1,2.68,6.73,0.0,-0.5991741418838501,0.8489109873771667,0.13527239859104156,0.669179379940033,10.192116737365723,-103.183,0.672,0.781,0.135,0.119,9.819
4778191,3.23,7.12,2.68,6.73,0.0,-0.5738736987113953,0.8983452916145325,0.13407529890537262,0.6667851805686951,10.176554679870605,-103.184,0.67,0.778,0.129,0.115,9.816
4778227,3.29,7.08,3.64,6.68,0.0,-0.5537129640579224,0.9378132820129395,0.12928688526153564,0.6703764796257019,10.17296314239502,-103.184,0.67,0.778,0.129,0.115,9.816
4778269,3.29,7.1,3.64,6.68,0.0,-0.5281132459640503,0.9877402186393738,0.12689268589019775,0.6643909811973572,10.178948402404785,-103.184,0.67,0.778,0.129,0.115,9.816
4778312,3.29,7.11,3.64,6.68,0.0,-0.5041027665138245,1.0344939231872559,0.12689268589019775,0.6739677786827087,10.195708274841309,-103.184,0.672,0.773,0.123,0.116,9.817
4778333,3.28,7.12,3.64,6.68,0.0,-0.49163416028022766,1.058841347694397,0.12449848651885986,0.6775590777397156,10.200496673583984,-103.184,0.672,0.773,0.123,0.116,9.817
4778375,3.28,7.14,3.64,6.68,0.0,-0.46823981404304504,1.1042088270187378,0.12330138683319092,0.646434485912323,10.194510459899902,-103.184,0.672,0.773,0.123,0.116,9.817
4778413,3.28,7.15,3.64,6.68,0.0,-0.447981059551239,1.1434826850891113,0.1256955862045288,0.6799532771110535,10.188525199890137,-103.184,0.675,0.769,0.135,0.116,9.826
4778454,3.28,7.17,3.64,6.68,0.0,-0.4254538416862488,1.187044382095337,0.14484919607639313,0.6536170840263367,10.160991668701172,-103.184,0.675,0.769,0.135,0.116,9.826
4778496,3.27,7.19,3.64,6.68,0.0,-0.4034236967563629,1.2296316623687744,0.13287819921970367,0.6703764796257019,10.186131477355957,-103.185,0.673,0.77,0.136,0.117,9.819
4778519,3.27,7.2,3.64,6.68,0.0,-0.3920477330684662,1.2517493963241577,0.12689268589019775,0.6787561774253845,10.176554679870605,-103.185,0.673,0.77,0.136,0.117,9.819
4778561,3.27,7.22,3.64,6.68,0.0,-0.3703177571296692,1.2938885688781738,0.12330138683319092,0.6787561774253845,10.165780067443848,-103.185,0.673,0.77,0.136,0.117,9.819
4778603,3.27,7.24,3.64,6.68,0.0,-0.34957119822502136,1.3342604637145996,0.11611878126859665,0.6727706789970398,10.18493366241455,-103.185,0.673,0.767,0.128,0.122,9.821
4778626,3.36,7.06,3.62,6.68,0.0,-0.3388556241989136,1.3552870750427246,0.1364694982767105,0.669179379940033,10.164583206176758,-103.185,0.673,0.767,0.128,0.122,9.821
4778669,3.36,7.07,3.62,6.68,0.0,-0.3178722858428955,1.396265983581543,0.1256955862045288,0.6667851805686951,10.186131477355957,-103.185,0.673,0.767,0.128,0.122,9.821
4778711,3.37,7.08,3.62,6.68,0.0,-0.2982723116874695,1.4345965385437012,0.13407529890537262,0.6607996821403503,10.186131477355957,-103.185,0.674,0.768,0.135,0.126,9.819
4778733,3.37,7.09,3.62,6.68,0.0,-0.2881435453891754,1.4545365571975708,0.12330138683319092,0.6655880808830261,10.190919876098633,-103.185,0.674,0.768,0.135,0.126,9.819
4778775,3.37,7.1,3.62,6.68,0.0,-0.26919180154800415,1.4916540384292603,0.1280897855758667,0.6727706789970398,10.193313598632812,-103.185,0.674,0.768,0.135,0.126,9.819
4778817,3.38,7.11,3.62,6.68,0.0,-0.25066229701042175,1.5279873609542847,0.13527239859104156,0.6607996821403503,10.189722061157227,-103.186,0.677,0.771,0.141,0.122,9.817
4778839,3.38,7.12,3.62,6.68,0.0,-0.24110180139541626,1.546875,0.13407529890537262,0.6775590777397156,10.1753568649292,-103.186,0.677,0.771,0.141,0.122,9.817
4778881,3.38,7.13,3.62,6.68,0.0,-0.22324007749557495,1.5819987058639526,0.13766659796237946,0.6631938815116882,10.186131477355957,-103.186,0.677,0.771,0.141,0.122,9.817
4778923,3.39,7.15,3.62,6.68,0.0,-0.20578868687152863,1.616368055343628,0.14844051003456116,0.6524199843406677,10.20648193359375,-103.186,0.678,0.769,0.127,0.122,9.826
4778945,3.39,7.15,3.62,6.68,0.0,-0.19678543508052826,1.6342347860336304,0.12928688526153564,0.6655880808830261,10.1753568649292,-103.186,0.678,0.769,0.127,0.122,9.826
4778987,3.4,7.17,3.62,6.68,0.0,-0.1798929125070572,1.6674948930740356,0.12210428714752197,0.6775590777397156,10.190919876098633,-103.186,0.678,0.769,0.127,0.122,9.826
4779017,3.4,7.06,3.64,6.69,0.0,-0.16918152570724487,1.688666582107544,0.13048399984836578,0.6751648783683777,10.190919876098633,-103.186,0.681,0.77,0.133,0.118,9.822
4779060,3.4,7.07,3.64,6.69,0.0,-0.15128135681152344,1.7237772941589355,0.13287819921970367,0.6775590777397156,10.196905136108398,-103.186,0.681,0.77,0.133,0.118,9.822
4779102,3.41,7.09,3.64,6.69,0.0,-0.13527974486351013,1.7551904916763306,0.1388636976480484,0.6799532771110535,10.178948402404785,-103.188,0.678,0.771,0.131,0.111,9.822
4779127,3.44,7.03,3.64,6.71,0.0,-0.12701724469661713,1.7715339660644531,0.11611878126859665,0.6488286852836609,10.17176628112793,-103.188,0.678,0.771,0.131,0.111,9.822
4779169,3.44,7.04,3.64,6.71,0.0,-0.11045249551534653,1.8040999174118042,0.13048399984836578,0.6584054827690125,10.195708274841309,-103.188,0.678,0.771,0.131,0.111,9.822
4779211,3.45,7.05,3.64,6.71,0.0,-0.09530056267976761,1.8339500427246094,0.11851298063993454,0.6715735793113708,10.170568466186523,-103.188,0.678,0.774,0.132,0.123,9.824
4779233,3.45,7.05,3.64,6.71,0.0,-0.08746261149644852,1.8495157957077026,0.12330138683319092,0.6727706789970398,10.202890396118164,-103.188,0.678,0.774,0.132,0.123,9.824
4779275,3.46,7.07,3.64,6.71,0.0,-0.07271044701337814,1.8785542249679565,0.12210428714752197,0.6835445761680603,10.176554679870605,-103.188,0.678,0.774,0.132,0.123,9.824
4779317,3.43,7.04,3.63,6.68,0.0,-0.05889195576310158,1.9057420492172241,0.14604631066322327,0.6703764796257019,10.183736801147461,-103.188,0.676,0.773,0.138,0.117,9.819
4779359,3.44,7.05,3.63,6.68,0.0,-0.04397004842758179,1.9350329637527466,0.12928688526153564,0.6655880808830261,10.176554679870605,-103.188,0.676,0.773,0.138,0.117,9.819
4779401,3.44,7.06,3.63,6.68,0.0,-0.029997730627655983,1.9624756574630737,0.1173158809542656,0.6643909811973572,10.183736801147461,-103.189,0.676,0.775,0.133,0.114,9.821
4779423,3.45,7.07,3.63,6.68,0.0,-0.022772839292883873,1.9767826795578003,0.13048399984836578,0.6703764796257019,10.187328338623047,-103.189,0.676,0.775,0.133,0.114,9.821
4779465,3.45,7.08,3.63,6.68,0.0,-0.009201760403811932,2.0034737586975098,0.13766659796237946,0.6727706789970398,10.192116737365723,-103.189,0.676,0.775,0.133,0.114,9.821
4779507,3.46,7.09,3.63,6.68,0.0,0.004076065961271524,2.0296716690063477,0.12090718746185303,0.6835445761680603,10.20648193359375,-103.189,0.68,0.776,0.141,0.12,9.824
4779530,3.42,7.07,3.62,6.71,0.0,0.010920729488134384,2.0433309078216553,0.13048399984836578,0.6655880808830261,10.194510459899902,-103.189,0.68,0.776,0.141,0.12,9.824
4779573,3.43,7.09,3.62,6.71,0.0,0.024386776611208916,2.069976329803467,0.12928688526153564,0.6823474764823914,10.177751541137695,-103.189,0.68,0.776,0.141,0.12,9.824
4779615,3.43,7.1,3.62,6.71,0.0,0.03697562962770462,2.0949795246124268,0.1280897855758667,0.6631938815116882,10.176554679870605,-103.19,0.678,0.774,0.137,0.118,9.824
4779637,3.44,7.11,3.62,6.71,0.0,0.04347001761198044,2.108036518096924,0.12210428714752197,0.6607996821403503,10.180145263671875,-103.19,0.678,0.774,0.137,0.118,9.824
4779679,3.44,7.12,3.62,6.71,0.0,0.055692147463560104,2.132411479949951,0.1280897855758667,0.6607996821403503,10.17176628112793,-103.19,0.678,0.774,0.137,0.118,9.824
4779721,3.45,7.14,3.62,6.71,0.0,0.0677022635936737,2.1563491821289062,0.12928688526153564,0.6703764796257019,10.195708274841309,-103.19,0.678,0.774,0.131,0.115,9.819
4779743,3.45,7.14,3.62,6.71,0.0,0.07391275465488434,2.1688389778137207,0.11611878126859665,0.6607996821403503,10.192116737365723,-103.19,0.678,0.774,0.131,0.115,9.819
4779785,3.46,7.16,3.62,6.71,0.0,0.08561033755540848,2.1921181678771973,0.11611878126859665,0.6763619780540466,10.178948402404785,-103.19,0.678,0.774,0.131,0.115,9.819
4779814,3.46,7.17,3.62,6.71,0.0,0.0932895764708519,2.207488536834717,0.13048399984836578,0.6799532771110535,10.183736801147461,-103.19,0.677,0.778,0.144,0.119,9.824
4779856,3.47,7.19,3.62,6.71,0.0,0.10490377992391586,2.230539321899414,0.11133038252592087,0.6751648783683777,10.200496673583984,-103.19,0.677,0.778,0.144,0.119,9.824
4779898,3.48,7.2,3.62,6.71,0.0,0.11603337526321411,2.252628803253174,0.11971008777618408,0.6751648783683777,10.200496673583984,-103.191,0.674,0.775,0.133,0.123,9.826
4779920,3.48,7.21,3.62,6.71,0.0,0.12177632004022598,2.2641398906707764,0.13766659796237946,0.6560112833976746,10.183736801147461,-103.191,0.674,0.775,0.133,0.123,9.826
4779962,3.49,7.23,3.62,6.71,0.0,0.13256704807281494,2.2855799198150635,0.13527239859104156,0.6823474764823914,10.190919876098633,-103.191,0.674,0.775,0.133,0.123,9.826
4780004,3.5,7.25,3.62,6.71,0.0,0.143108069896698,2.3066234588623047,0.13407529890537262,0.669179379940033,10.178948402404785,-103.191,0.673,0.777,0.133,0.113,9.821
4780029,3.48,7.26,3.66,6.71,0.0,0.14852137863636017,2.3175997734069824,0.13527239859104156,0.6811503767967224,10.198101997375488,-103.191,0.673,0.777,0.133,0.113,9.821
4780071,3.49,7.28,3.66,6.71,0.0,0.15942345559597015,2.3394548892974854,0.11133038252592087,0.667982280254364,10.20528507232666,-103.191,0.673,0.777,0.133,0.113,9.821
4780113,3.5,7.3,3.66,6.71,0.0,0.16941113770008087,2.359452724456787,0.13168109953403473,0.6703764796257019,10.188525199890137,-103.192,0.675,0.778,0.128,0.125,9.819
4780136,3.48,7.26,3.59,6.75,0.0,0.1745695322751999,2.369861602783203,0.13168109953403473,0.669179379940033,10.183736801147461,-103.192,0.675,0.778,0.128,0.125,9.819
4780179,3.49,7.28,3.59,6.75,0.0,0.18478325009346008,2.390078544616699,0.13287819921970367,0.646434485912323,10.182539939880371,-103.192,0.675,0.778,0.128,0.125,9.819
4780221,3.5,7.3,3.59,6.75,0.0,0.19436226785182953,2.408928871154785,0.13527239859104156,0.6919242739677429,10.182539939880371,-103.192,0.674,0.781,0.132,0.118,9.826
4780244,3.5,7.31,3.59,6.75,0.0,0.19930490851402283,2.4187164306640625,0.14245499670505524,0.689530074596405,10.160991668701172,-103.192,0.674,0.781,0.132,0.118,9.826
4780286,3.51,7.33,3.59,6.75,0.0,0.20885434746742249,2.437340259552002,0.12330138683319092,0.6799532771110535,10.200496673583984,-103.192,0.674,0.781,0.132,0.118,9.826
4780324,3.55,7.47,3.65,7.77,0.0,0.21671292185783386,2.452686309814453,0.12928688526153564,0.6572083830833435,10.198101997375488,-103.193,0.678,0.778,0.129,0.124,9.821
4780367,3.56,7.49,3.65,7.77,0.0,0.22639770805835724,2.471386194229126,0.14006079733371735,0.6775590777397156,10.198101997375488,-103.193,0.678,0.778,0.129,0.124,9.821
4780409,3.57,7.52,3.65,7.77,0.0,0.23528192937374115,2.4884774684906006,0.13287819921970367,0.6584054827690125,10.193313598632812,-103.193,0.68,0.777,0.132,0.121,9.821
4780433,3.6,7.36,3.33,6.67,-0.01,0.23986853659152985,2.497368812561035,0.14245499670505524,0.646434485912323,10.176554679870605,-103.193,0.68,0.777,0.132,0.121,9.821
4780475,3.62,7.38,3.33,6.67,-0.01,0.2489681988954544,2.514650821685791,0.1256955862045288,0.6871358752250671,10.178948402404785,-103.193,0.68,0.777,0.132,0.121,9.821
4780517,3.63,7.4,3.33,6.67,-0.01,0.2575094401836395,2.530817747116089,0.1256955862045288,0.6560112833976746,10.190919876098633,-103.194,0.68,0.775,0.132,0.122,9.824
4780539,3.64,7.41,3.33,6.67,-0.01,0.26191574335098267,2.5392398834228516,0.1388636976480484,0.6835445761680603,10.1753568649292,-103.194,0.68,0.775,0.132,0.122,9.824
4780581,3.65,7.43,3.33,6.67,-0.01,0.2702372372150421,2.554901599884033,0.12689268589019775,0.6751648783683777,10.183736801147461,-103.194,0.68,0.775,0.132,0.122,9.824
4780625,3.64,7.52,3.64,7.59,-0.01,0.27838361263275146,2.5702552795410156,0.1256955862045288,0.689530074596405,10.180145263671875,-103.194,0.68,0.775,0.13,0.118,9.821
4780668,3.65,7.55,3.64,7.59,-0.01,0.28694096207618713,2.586385488510132,0.12330138683319092,0.6727706789970398,10.188525199890137,-103.194,0.68,0.775,0.13,0.118,9.821
4780710,3.66,7.57,3.64,7.59,-0.01,0.2947670519351959,2.6011898517608643,0.14006079733371735,0.646434485912323,10.1753568649292,-103.194,0.679,0.775,0.131,0.114,9.824
4780734,3.65,7.64,3.62,7.78,-0.01,0.29878729581832886,2.608919382095337,0.13527239859104156,0.6811503767967224,10.183736801147461,-103.194,0.679,0.775,0.131,0.114,9.824
4780776,3.66,7.67,3.62,7.78,-0.01,0.306738942861557,2.623969078063965,0.12449848651885986,0.6655880808830261,10.170568466186523,-103.194,0.679,0.775,0.131,0.114,9.824
4780819,3.67,7.69,3.62,7.78,-0.01,0.3141680359840393,2.638059139251709,0.14245499670505524,0.6703764796257019,10.1753568649292,-103.194,0.679,0.773,0.131,0.125,9.821
4780842,3.66,7.73,3.63,7.71,-0.01,0.31797677278518677,2.6454038619995117,0.1280897855758667,0.667982280254364,10.17176628112793,-103.194,0.679,0.773,0.131,0.125,9.821
4780884,3.67,7.76,3.63,7.71,-0.01,0.3254896104335785,2.659715414047241,0.13766659796237946,0.6619967818260193,10.183736801147461,-103.194,0.679,0.773,0.131,0.125,9.821
4780929,3.65,7.75,3.64,6.68,-0.01,0.3326199948787689,2.673449993133545,0.14245499670505524,0.6440402865409851,10.181343078613281,-103.194,0.68,0.773,0.129,0.119,9.829
4780972,3.66,7.78,3.64,6.68,-0.02,0.33984899520874023,2.687523126602173,0.13527239859104156,0.6751648783683777,10.178948402404785,-103.194,0.68,0.773,0.129,0.119,9.829
4781014,3.68,7.81,3.64,6.68,-0.02,0.34636467695236206,2.7004220485687256,0.14245499670505524,0.6560112833976746,10.200496673583984,-103.195,0.682,0.775,0.138,0.124,9.824
4781036,3.68,7.82,3.64,6.68,-0.02,0.3496570289134979,2.7071542739868164,0.1364694982767105,0.6655880808830261,10.17416000366211,-103.195,0.682,0.775,0.138,0.124,9.824
4781078,3.69,7.85,3.64,6.68,-0.02,0.35583680868148804,2.719662666320801,0.13048399984836578,0.6715735793113708,10.193313598632812,-103.195,0.682,0.775,0.138,0.124,9.824
4781120,3.71,7.88,3.64,6.68,-0.02,0.361886590719223,2.7318742275238037,0.1388636976480484,0.6512228846549988,10.186131477355957,-103.195,0.682,0.776,0.141,0.116,9.821
4781142,3.71,7.89,3.64,6.68,-0.02,0.3649804890155792,2.7382140159606934,0.12090718746185303,0.6643909811973572,10.193313598632812,-103.195,0.682,0.776,0.141,0.116,9.821
4781185,3.73,7.92,3.64,6.68,-0.02,0.3708595335483551,2.7499372959136963,0.1280897855758667,0.6643909811973572,10.188525199890137,-103.195,0.682,0.776,0.141,0.116,9.821
4781223,3.74,7.95,3.64,6.68,-0.02,0.37609440088272095,2.7603108882904053,0.11133038252592087,0.6607996821403503,10.178948402404785,-103.196,0.68,0.776,0.131,0.115,9.828
4781265,3.75,7.98,3.64,6.68,-0.02,0.38196301460266113,2.771763324737549,0.12689268589019775,0.6739677786827087,10.182539939880371,-103.196,0.68,0.776,0.131,0.115,9.828
4781307,3.77,8.01,3.64,6.68,-0.02,0.38761720061302185,2.7827165126800537,0.13048399984836578,0.6667851805686951,10.20528507232666,-103.196,0.682,0.777,0.139,0.126,9.821
4781329,3.78,8.03,3.64,6.68,-0.02,0.39052289724349976,2.788422107696533,0.13048399984836578,0.669179379940033,10.181343078613281,-103.196,0.682,0.777,0.139,0.126,9.821
4781371,3.79,8.06,3.64,6.68,-0.02,0.3960522711277008,2.7990074157714844,0.13287819921970367,0.6799532771110535,10.189722061157227,-103.196,0.682,0.777,0.139,0.126,9.821
4781413,3.81,8.09,3.64,6.68,-0.02,0.40147653222084045,2.8093326091766357,0.1388636976480484,0.6596025824546814,10.189722061157227,-103.196,0.68,0.778,0.13,0.125,9.829
4781438,3.78,7.93,3.63,7.32,-0.02,0.40437525510787964,2.8149282932281494,0.1388636976480484,0.6667851805686951,10.163386344909668,-103.196,0.68,0.778,0.13,0.125,9.829
4781480,3.79,7.96,3.63,7.32,-0.02,0.4099101424217224,2.825288772583008,0.1256955862045288,0.6631938815116882,10.190919876098633,-103.196,0.68,0.778,0.13,0.125,9.829
4781522,3.81,7.99,3.63,7.32,-0.02,0.4151010513305664,2.8349714279174805,0.1472434103488922,0.6835445761680603,10.20528507232666,-103.197,0.68,0.781,0.126,0.122,9.817
4781546,3.73,7.9,3.66,6.69,-0.02,0.4177588224411011,2.8400187492370605,0.13287819921970367,0.6584054827690125,10.183736801147461,-103.197,0.68,0.781,0.126,0.122,9.817
4781589,3.75,7.93,3.66,6.69,-0.02,0.42307248711586,2.8498291969299316,0.1364694982767105,0.6715735793113708,10.189722061157227,-103.197,0.679,0.779,0.13,0.118,9.821
4781621,3.72,7.81,3.57,7.13,-0.02,0.4267260730266571,2.856667995452881,0.12210428714752197,0.6655880808830261,10.169371604919434,-103.197,0.679,0.779,0.13,0.118,9.821
4781664,3.73,7.83,3.57,7.13,-0.01,0.4319804310798645,2.866344451904297,0.10893617570400238,0.6787561774253845,10.186131477355957,-103.197,0.679,0.779,0.13,0.118,9.821
4781706,3.74,7.85,3.57,7.13,-0.01,0.43677574396133423,2.875218152999878,0.13527239859104156,0.667982280254364,10.178948402404785,-103.198,0.676,0.777,0.128,0.117,9.824
4781730,3.69,7.78,3.59,6.71,-0.01,0.4392150640487671,2.8798575401306152,0.13168109953403473,0.6847416758537292,10.180145263671875,-103.198,0.676,0.777,0.128,0.117,9.824
4781772,3.7,7.8,3.59,6.71,-0.01,0.4440639913082123,2.888908624649048,0.1256955862045288,0.6607996821403503,10.177751541137695,-103.198,0.676,0.777,0.128,0.117,9.824
4781816,3.7,7.68,2.94,6.66,-0.01,0.4485906958580017,2.897418975830078,0.11133038252592087,0.6560112833976746,10.187328338623047,-103.198,0.674,0.778,0.136,0.12,9.824
4781859,3.71,7.69,2.94,6.66,-0.01,0.45338431000709534,2.9063658714294434,0.13766659796237946,0.6751648783683777,10.166977882385254,-103.198,0.674,0.778,0.136,0.12,9.824
4781901,3.72,7.71,2.94,6.66,-0.01,0.4577942490577698,2.9145984649658203,0.1280897855758667,0.6476315855979919,10.187328338623047,-103.198,0.676,0.778,0.134,0.121,9.821
4781925,3.67,7.63,3.59,6.66,-0.01,0.4600561559200287,2.918916702270508,0.13766659796237946,0.6560112833976746,10.181343078613281,-103.198,0.676,0.778,0.134,0.121,9.821
4781968,3.68,7.64,3.59,6.66,-0.01,0.4647373557090759,2.9275054931640625,0.13048399984836578,0.6607996821403503,10.165780067443848,-103.198,0.676,0.778,0.134,0.121,9.821
4782010,3.69,7.65,3.59,6.66,-0.01,0.46904051303863525,2.9353668689727783,0.13287819921970367,0.6572083830833435,10.170568466186523,-103.199,0.676,0.777,0.128,0.117,9.819
4782034,3.68,7.67,3.65,7.73,-0.01,0.471238911151886,2.9394681453704834,0.14006079733371735,0.6823474764823914,10.180145263671875,-103.199,0.676,0.777,0.128,0.117,9.819
4782076,3.69,7.69,3.65,7.73,-0.01,0.47562268376350403,2.947444200515747,0.12090718746185303,0.6835445761680603,10.18493366241455,-103.199,0.676,0.777,0.128,0.117,9.819
4782120,3.67,7.66,2.61,6.65,-0.01,0.47968801856040955,2.954948663711548,0.11133038252592087,0.6667851805686951,10.188525199890137,-103.199,0.676,0.774,0.131,0.121,9.819
4782163,3.68,7.67,2.61,6.65,-0.01,0.48396092653274536,2.9628779888153076,0.14484919607639313,0.6703764796257019,10.168174743652344,-103.199,0.676,0.774,0.131,0.121,9.819
4782205,3.69,7.68,2.61,6.65,-0.01,0.4878567159175873,2.9702115058898926,0.13168109953403473,0.6512228846549988,10.186131477355957,-103.199,0.676,0.774,0.127,0.116,9.816
4782229,3.7,7.65,3.66,7.39,-0.01,0.48982974886894226,2.9740748405456543,0.13527239859104156,0.6811503767967224,10.176554679870605,-103.199,0.676,0.774,0.127,0.116,9.816
4782271,3.72,7.66,3.66,7.39,-0.01,0.4937904477119446,2.9816460609436035,0.13527239859104156,0.6655880808830261,10.160991668701172,-103.199,0.676,0.774,0.127,0.116,9.816
4782314,3.73,7.67,3.66,7.39,-0.01,0.4974743127822876,2.9888033866882324,0.13527239859104156,0.6775590777397156,10.1753568649292,-103.2,0.677,0.773,0.13,0.121,9.819
4782337,3.67,7.62,3.57,6.7,-0.01,0.499329537153244,2.9925730228424072,0.12210428714752197,0.6727706789970398,10.176554679870605,-103.2,0.677,0.773,0.13,0.121,9.819
4782379,3.68,7.63,3.57,6.7,-0.01,0.5030307769775391,2.9999303817749023,0.12928688526153564,0.6560112833976746,10.190919876098633,-103.2,0.677,0.773,0.13,0.121,9.819
4782424,3.65,7.62,2.76,6.71,-0.01,0.5065322518348694,3.006988763809204,0.1280897855758667,0.6428431272506714,10.195708274841309,-103.2,0.677,0.774,0.132,0.119,9.828
4782467,3.66,7.63,2.76,6.71,-0.01,0.5100805759429932,3.0141828060150146,0.13766659796237946,0.667982280254364,10.165780067443848,-103.2,0.677,0.774,0.132,0.119,9.828
4782509,3.67,7.64,2.76,6.71,-0.01,0.5132471323013306,3.020728588104248,0.1280897855758667,0.6596025824546814,10.17296314239502,-103.2,0.679,0.774,0.132,0.121,9.826
4782533,3.7,7.64,3.71,7.4,-0.01,0.5148069858551025,3.0241293907165527,0.11372458189725876,0.6560112833976746,10.163386344909668,-103.2,0.679,0.774,0.132,0.121,9.826
4782575,3.71,7.65,3.71,7.4,-0.01,0.5179278254508972,3.0307278633117676,0.09816227108240128,0.6751648783683777,10.177751541137695,-103.2,0.679,0.774,0.132,0.121,9.826
4782618,3.72,7.66,3.71,7.4,-0.01,0.5208516716957092,3.036912679672241,0.13407529890537262,0.6524199843406677,10.155006408691406,-103.2,0.68,0.775,0.13,0.115,9.821
4782641,3.72,7.67,3.67,7.51,-0.01,0.5223299264907837,3.040144205093384,0.1173158809542656,0.6584054827690125,10.190919876098633,-103.2,0.68,0.775,0.13,0.115,9.821
4782683,3.73,7.68,3.67,7.51,-0.02,0.5253431797027588,3.0463738441467285,0.1280897855758667,0.669179379940033,10.165780067443848,-103.2,0.68,0.775,0.13,0.115,9.821
4782725,3.74,7.69,3.67,7.51,-0.02,0.5281832814216614,3.052158832550049,0.12928688526153564,0.6727706789970398,10.186131477355957,-103.2,0.68,0.775,0.135,0.12,9.819
4782750,3.69,7.69,3.59,6.77,-0.02,0.5296935439109802,3.0552923679351807,0.11133038252592087,0.669179379940033,10.181343078613281,-103.2,0.68,0.775,0.135,0.12,9.819
4782792,3.7,7.7,3.59,6.77,-0.02,0.5326547622680664,3.061063051223755,0.13048399984836578,0.6631938815116882,10.169371604919434,-103.202,0.679,0.777,0.13,0.124,9.822
4782817,3.69,7.7,3.61,7.5,-0.02,0.5341539978981018,3.064051866531372,0.13527239859104156,0.667982280254364,10.165780067443848,-103.202,0.679,0.777,0.13,0.124,9.822
4782860,3.7,7.71,3.61,7.5,-0.02,0.5371417999267578,3.0696842670440674,0.13527239859104156,0.6536170840263367,10.177751541137695,-103.202,0.679,0.777,0.13,0.124,9.822
4782902,3.71,7.72,3.61,7.5,-0.02,0.5398370623588562,3.074816942214966,0.14484919607639313,0.689530074596405,10.163386344909668,-103.202,0.678,0.777,0.131,0.122,9.822
4782924,3.71,7.72,3.61,7.5,-0.02,0.5411717891693115,3.0774941444396973,0.14245499670505524,0.6919242739677429,10.170568466186523,-103.202,0.678,0.777,0.131,0.122,9.822
