========================================================================================================================================================================================================================================================================
LOG VIEW: 20260529_15g19p_ukf_log_data.csv
========================================================================================================================================================================================================================================================================
FRAME | TX   | STATUS  | AX        | AY        | GZ        | PX       | PY        | DT       | MASK | D1        | D2        | D3        | D4        | ERR  | AMP1       | AMP2          | AMP3       | AMP4       | SNR1       | SNR2      | SNR3       | SNR4      
  802 |  802 | Predict |  0.780510 | -0.928950 |  0.015322 | 4.954799 |  0.081285 | 0.050000 |   14 |  5.457125 |  4.436359 | 12.961404 | 12.904957 |  328 |   7.746094 |     44.511719 |  22.390625 |  23.023438 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  803 |  803 | Predict | -2.346318 |  3.093309 | -0.007194 | 4.954799 |  0.081285 | 0.050000 |   14 |  5.457125 |  4.436359 | 12.961404 | 12.904957 |  329 |   7.746094 |     44.511719 |  22.390625 |  23.023438 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  804 |  804 | Predict | -0.050278 | -0.028730 | -0.044233 | 4.954799 |  0.081285 | 0.050000 |   14 |  5.457125 |  4.436359 | 12.961404 | 12.904957 |  329 |   7.746094 |     44.511719 |  22.390625 |  23.023438 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  805 |  805 | Update  | -0.615310 | -0.369904 |  0.023848 | 5.466046 |  0.236127 | 0.050000 |    7 |  5.514898 |  4.355971 | 13.171659 |  0.000000 |  329 |   9.015625 |     44.785156 |  28.804688 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  806 |  806 | Predict |  0.043096 |  0.831985 |  0.018119 | 5.466046 |  0.236127 | 0.050000 |    7 |  5.514898 |  4.355971 | 13.171659 |  0.000000 |  330 |   9.015625 |     44.785156 |  28.804688 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  807 |  807 | Predict |  0.693121 | -0.694318 |  0.014389 | 5.466046 |  0.236127 | 0.050000 |    7 |  5.514898 |  4.355971 | 13.171659 |  0.000000 |  330 |   9.015625 |     44.785156 |  28.804688 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  808 |  808 | Update  | -1.495179 | -0.147243 |  0.014655 | 5.915486 |  0.098067 | 0.050000 |   11 |  6.245963 |  4.335823 |  0.000000 | 12.854825 |  330 |  28.324219 |     35.625000 |   0.000000 |  27.445312 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  809 |  809 | Update  | -1.502362 | -0.724246 |  0.047297 | 5.935377 |  0.013910 | 0.050000 |   11 |  6.153279 |  4.154741 |  0.000000 | 12.874878 |  330 |  41.316406 |     55.000000 |   0.000000 |  42.582031 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  810 |  810 | Predict | -0.640449 |  0.359130 |  0.060221 | 5.935377 |  0.013910 | 0.050000 |   11 |  6.153279 |  4.154741 |  0.000000 | 12.874878 |  330 |  41.316406 |     55.000000 |   0.000000 |  42.582031 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  811 |  811 | Update  | -0.609324 | -0.676362 | -0.006395 | 5.278402 |  0.127192 | 0.050000 |   14 |  0.000000 |  4.054230 | 13.036491 | 12.734728 |  330 |  41.316406 |     46.500000 |  44.433594 |  38.886719 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  812 |  812 | Update  |  1.165976 |  0.146046 | -0.021184 | 5.942484 |  0.098171 | 0.050000 |   11 |  6.164604 |  4.154836 |  0.000000 | 12.794815 |  330 |  28.316406 |     48.503906 |   0.000000 |  26.609375 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  813 |  813 | Predict | -0.544681 | -1.159991 |  0.009726 | 5.942484 |  0.098171 | 0.050000 |   11 |  6.164604 |  4.154836 |  0.000000 | 12.794815 |  330 |  28.316406 |     48.503906 |   0.000000 |  26.609375 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  814 |  814 | Update  | -2.035071 | -0.731429 | -0.016121 | 5.410992 |  0.165567 | 0.050000 |   14 |  6.110607 |  4.044149 | 13.096575 | 12.694696 |  330 |  22.855469 |     39.226562 |  19.640625 |  19.882812 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  815 |  815 | Predict | -0.251391 |  1.486799 | -0.027446 | 5.410992 |  0.165567 | 0.050000 |   14 |  6.110607 |  4.044149 | 13.096575 | 12.694696 |  331 |  22.855469 |     39.226562 |  19.640625 |  19.882812 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  816 |  816 | Predict | -0.318429 | -0.442927 |  0.032642 | 5.410992 |  0.165567 | 0.050000 |   14 |  6.110607 |  4.044149 | 13.096575 | 12.694696 |  331 |  22.855469 |     39.226562 |  19.640625 |  19.882812 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  817 |  817 | Predict |  0.175974 | -0.055067 |  0.024914 | 5.410992 |  0.165567 | 0.050000 |   14 |  6.110607 |  4.044149 | 13.096575 | 12.694696 |  332 |  22.855469 |     39.226562 |  19.640625 |  19.882812 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  818 |  818 | Update  | -1.872266 |  0.413000 | -0.009060 | 5.596704 |  0.050650 | 0.050000 |   14 |  6.266084 |  3.883096 | 13.291826 | 12.754708 |  332 |  39.953125 |     47.429688 |  43.679688 |  19.828125 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  819 |  819 | Predict | -2.776077 | -0.341174 |  0.003331 | 5.596704 |  0.050650 | 0.050000 |   14 |  6.266084 |  3.883096 | 13.291826 | 12.754708 |  332 |  39.953125 |     47.429688 |  43.679688 |  19.828125 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  820 |  820 | Update  | -2.551022 |  0.228646 |  0.023049 | 5.675039 |  0.116532 | 0.050000 |   14 |  6.306256 |  3.893182 | 13.291826 | 12.694624 |  332 |  49.890625 |     77.222656 |  58.757812 |  41.843750 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  821 |  821 | Predict | -1.029507 | -1.389834 |  0.021317 | 5.675039 |  0.116532 | 0.051000 |   14 |  6.306256 |  3.893182 | 13.291826 | 12.694624 |  333 |  49.890625 |     77.222656 |  58.757812 |  41.843750 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  822 |  822 | Predict |  0.451307 |  0.748188 |  0.036772 | 5.675039 |  0.116532 | 0.050000 |   14 |  6.306256 |  3.893182 | 13.291826 | 12.694624 |  333 |  49.890625 |     77.222656 |  58.757812 |  41.843750 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  823 |  823 | Predict | -1.015141 | -0.696713 | -0.007594 | 5.675039 |  0.116532 | 0.050000 |   14 |  6.306256 |  3.893182 | 13.291826 | 12.694624 |  334 |  49.890625 |     77.222656 |  58.757812 |  41.843750 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  824 |  824 | Update  | -1.644817 |  1.195904 |  0.007194 | 6.216249 |  0.451507 | 0.050000 |    7 |  6.391482 |  3.842848 | 13.366910 |  0.000000 |  334 |  33.632812 |     57.308594 |  32.191406 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  825 |  825 | Predict |  0.814029 | -1.284489 |  0.056090 | 6.216249 |  0.451507 | 0.050000 |    7 |  6.391482 |  3.842848 | 13.366910 |  0.000000 |  334 |  33.632812 |     57.308594 |  32.191406 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  826 |  826 | Update  | -2.707842 | -0.003591 |  0.044899 | 5.868432 |  0.123555 | 0.050000 |   14 |  6.377665 |  3.681693 | 13.366911 | 12.624583 |  334 |  20.714844 |     47.972656 |  25.738281 |  16.347656 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  827 |  827 | Update  |  0.184354 | -2.054225 |  0.030643 | 6.333971 |  0.548032 | 0.050000 |    7 |  6.419082 |  3.580937 | 13.291826 |  0.000000 |  334 |  38.011719 |     59.492188 |  56.984375 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  828 |  828 | Predict | -1.564611 |  0.317232 |  0.088466 | 6.333971 |  0.548032 | 0.050000 |    7 |  6.419082 |  3.580937 | 13.291826 |  0.000000 |  334 |  38.011719 |     59.492188 |  56.984375 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  829 |  829 | Predict |  0.100556 |  0.869095 |  0.036505 | 6.333971 |  0.548032 | 0.050000 |    7 |  6.419082 |  3.580937 | 13.291826 |  0.000000 |  335 |  38.011719 |     59.492188 |  56.984375 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  830 |  830 | Predict | -0.721852 | -0.128090 |  0.006395 | 6.333971 |  0.548032 | 0.050000 |    7 |  6.419082 |  3.580937 | 13.291826 |  0.000000 |  336 |  38.011719 |     59.492188 |  56.984375 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  831 |  831 | Predict |  0.835576 |  1.112107 |  0.024914 | 6.333971 |  0.548032 | 0.050000 |    7 |  6.419082 |  3.580937 | 13.291826 |  0.000000 |  336 |  38.011719 |     59.492188 |  56.984375 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  832 |  832 | Update  | -0.697910 | -0.354342 |  0.014655 | 6.526231 |  0.024701 | 0.050000 |   11 |  6.635948 |  3.449836 |  0.000000 | 12.654591 |  336 |  37.496094 |     67.109375 |   0.000000 |  27.933594 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  833 |  833 | Predict | -0.639252 |  0.374693 |  0.043433 | 6.526231 |  0.024701 | 0.050000 |   11 |  6.635948 |  3.449836 |  0.000000 | 12.654591 |  337 |  37.496094 |     67.109375 |   0.000000 |  27.933594 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  834 |  834 | Predict | -0.173580 |  0.693121 |  0.003064 | 6.526231 |  0.024701 | 0.050000 |   11 |  6.635948 |  3.449836 |  0.000000 | 12.654591 |  337 |  37.496094 |     67.109375 |   0.000000 |  27.933594 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  835 |  835 | Update  | -1.719037 | -0.587777 |  0.003597 | 6.048804 |  0.166452 | 0.050000 |   14 |  6.766234 |  3.328764 | 13.366911 | 12.484360 |  337 |  25.484375 |     50.402344 |  32.101562 |  15.144531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  836 |  836 | Update  | -1.817199 | -1.034295 | -0.026646 | 6.234859 |  0.152791 | 0.050000 |   14 |  6.776308 |  3.278315 | 13.502077 | 12.484360 |  337 |  57.050781 |     50.375000 |  55.148438 |  24.906250 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  837 |  837 | Predict |  0.488417 | -0.714669 | -0.034374 | 6.234859 |  0.152791 | 0.050000 |   14 |  6.776308 |  3.278315 | 13.502077 | 12.484360 |  337 |  57.050781 |     50.375000 |  55.148438 |  24.906250 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  838 |  838 | Update  |  0.094571 |  0.110133 | -0.086467 | 6.394836 |  0.200675 | 0.050000 |   14 |  6.816467 |  3.227852 | 13.562159 | 12.424273 |  337 |  43.625000 |     31.648438 |  46.484375 |  21.593750 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  839 |  839 | Update  | -1.789666 | -0.136469 | -0.089265 | 6.330982 |  0.125892 | 0.050000 |   14 |  6.846415 |  3.136997 | 13.562159 | 12.474333 |  337 |  55.914062 |     48.394531 |  50.464844 |  21.343750 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  840 |  840 | Predict | -0.748188 | -0.760159 | -0.026913 | 6.330982 |  0.125892 | 0.050000 |   14 |  6.846415 |  3.136997 | 13.562159 | 12.474333 |  337 |  55.914062 |     48.394531 |  50.464844 |  21.343750 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  841 |  841 | Update  | -1.434127 |  0.317232 | -0.048230 | 6.834800 |  0.123259 | 0.050000 |   11 |  6.905371 |  3.086494 | 13.562159 | 12.464306 |  337 |  49.343750 |     29.914062 |  41.902344 |  18.441406 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  842 |  842 | Update  |  0.259771 | -1.067814 | -0.027979 | 6.863294 |  0.455166 | 0.050000 |    7 |  6.945528 |  3.086496 | 13.637239 |  0.000000 |  337 |  51.039062 |     35.855469 |  48.429688 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  843 |  843 | Predict | -0.300472 |  1.136049 |  0.017720 | 6.863294 |  0.455166 | 0.050000 |    7 |  6.945528 |  3.086496 | 13.637239 |  0.000000 |  337 |  51.039062 |     35.855469 |  48.429688 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  844 |  844 | Update  | -0.090980 |  0.474052 | -0.046897 | 6.866683 |  0.136472 | 0.050000 |   11 |  6.901632 |  2.975310 | 13.562159 | 12.424273 |  337 |  47.054688 |     34.503906 |  44.890625 |  17.406250 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  845 |  845 | Update  | -1.229423 | -0.063446 | -0.054225 | 6.420342 |  0.184499 | 0.050000 |   14 |  6.921642 |  3.086494 | 13.562159 | 12.404220 |  337 |  85.398438 |     37.140625 |  79.746094 |  25.167969 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  846 |  846 | Predict | -0.090980 | -0.866701 | -0.043034 | 6.420342 |  0.184499 | 0.050000 |   14 |  6.921642 |  3.086494 | 13.562159 | 12.404220 |  337 |  85.398438 |     37.140625 |  79.746094 |  25.167969 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  847 |  847 | Update  | -1.502362 |  0.526724 |  0.014389 | 6.588367 |  0.205134 | 0.050000 |   14 |  6.990531 |  2.965179 | 13.637240 | 12.354231 |  337 |  61.320312 |     46.613281 |  57.527344 |  26.113281 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  848 |  848 | Predict | -0.990002 | -0.774524 |  0.020384 | 6.588367 |  0.205134 | 0.052000 |   14 |  6.990531 |  2.965179 | 13.637240 | 12.354231 |  338 |  61.320312 |     46.613281 |  57.527344 |  26.113281 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  849 |  849 | Predict |  0.660800 | -0.548272 |  0.025980 | 6.588367 |  0.205134 | 0.050000 |   14 |  6.990531 |  2.965179 | 13.637240 | 12.354231 |  338 |  61.320312 |     46.613281 |  57.527344 |  26.113281 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  850 |  850 | Predict | -1.221043 |  0.251391 | -0.033041 | 6.588367 |  0.205134 | 0.050000 |   14 |  6.990531 |  2.965179 | 13.637240 | 12.354231 |  339 |  61.320312 |     46.613281 |  57.527344 |  26.113281 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  851 |  851 | Update  | -2.424129 | -1.392228 |  0.001199 | 6.685186 |  0.210376 | 0.050000 |   14 |  7.084514 |  2.944919 | 13.697321 | 12.344204 |  339 |  52.957031 |     63.394531 |  49.945312 |  21.289062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  852 |  852 | Predict | -1.017536 | -1.124078 |  0.031309 | 6.685186 |  0.210376 | 0.050000 |   14 |  7.084514 |  2.944919 | 13.697321 | 12.344204 |  339 |  52.957031 |     63.394531 |  49.945312 |  21.289062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  853 |  853 | Update  | -0.140061 |  0.634463 |  0.035972 | 7.024852 |  0.157700 | 0.050000 |   11 |  7.088355 |  2.894350 | 13.637240 | 12.384239 |  339 |  64.144531 |     68.925781 |  55.753906 |  31.394531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  854 |  854 | Update  | -1.590947 |  0.683545 | -0.015855 | 6.563056 |  0.167876 | 0.050000 |   14 |  7.162189 |  2.894350 | 13.637240 | 12.374210 |  339 |  57.347656 |     73.000000 |  43.785156 |  26.125000 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  855 |  855 | Predict | -0.046687 |  0.524330 |  0.054758 | 6.563056 |  0.167876 | 0.050000 |   14 |  7.162189 |  2.894350 | 13.637240 | 12.374210 |  339 |  57.347656 |     73.000000 |  43.785156 |  26.125000 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  856 |  856 | Update  |  0.278924 |  0.438139 |  0.056757 | 7.082100 |  0.595213 | 0.050000 |    7 |  7.187318 |  2.944919 | 13.637240 |  0.000000 |  339 |  59.191406 |     86.882812 |  51.039062 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  857 |  857 | Predict | -1.389834 |  1.577779 |  0.052760 | 7.082100 |  0.595213 | 0.050000 |    7 |  7.187318 |  2.944919 | 13.637240 |  0.000000 |  340 |  59.191406 |     86.882812 |  51.039062 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  858 |  858 | Predict | -0.343568 | -0.430956 |  0.025847 | 7.082100 |  0.595213 | 0.050000 |    7 |  7.187318 |  2.944919 | 13.637240 |  0.000000 |  340 |  59.191406 |     86.882812 |  51.039062 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  859 |  859 | Predict | -0.287304 | -1.610101 |  0.026513 | 7.082100 |  0.595213 | 0.050000 |    7 |  7.187318 |  2.944919 | 13.637240 |  0.000000 |  341 |  59.191406 |     86.882812 |  51.039062 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  860 |  860 | Update  | -1.131260 | -0.837971 |  0.012923 | 7.216984 |  0.293631 | 0.050000 |    7 |  7.308877 |  2.793160 | 13.967644 |  0.000000 |  341 |  45.199219 |    123.472656 |  45.992188 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  861 |  861 | Predict |  0.462081 |  0.367510 |  0.049828 | 7.216984 |  0.293631 | 0.050000 |    7 |  7.308877 |  2.793160 | 13.967644 |  0.000000 |  341 |  45.199219 |    123.472656 |  45.992188 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  862 |  862 | Predict | -1.035492 | -0.125696 |  0.029844 | 7.216984 |  0.293631 | 0.050000 |    7 |  7.308877 |  2.793160 | 13.967644 |  0.000000 |  342 |  45.199219 |    123.472656 |  45.992188 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  863 |  863 | Predict | -1.461660 |  0.949301 |  0.011591 | 7.216984 |  0.293631 | 0.050000 |    7 |  7.308877 |  2.793160 | 13.967644 |  0.000000 |  343 |  45.199219 |    123.472656 |  45.992188 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  864 |  864 | Predict | -0.755371 |  0.108936 |  0.009992 | 7.216984 |  0.293631 | 0.050000 |    7 |  7.308877 |  2.793160 | 13.967644 |  0.000000 |  343 |  45.199219 |    123.472656 |  45.992188 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  865 |  865 | Predict |  0.423774 | -0.803255 |  0.029178 | 7.216984 |  0.293631 | 0.050000 |    7 |  7.308877 |  2.793160 | 13.967644 |  0.000000 |  344 |  45.199219 |    123.472656 |  45.992188 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  866 |  866 | Predict | -0.387861 | -1.001973 | -0.018253 | 7.216984 |  0.293631 | 0.050000 |    7 |  7.308877 |  2.793160 | 13.967644 |  0.000000 |  345 |  45.199219 |    123.472656 |  45.992188 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  867 |  867 | Predict | -0.430956 |  0.099359 | -0.010925 | 7.216984 |  0.293631 | 0.050000 |    7 |  7.308877 |  2.793160 | 13.967644 |  0.000000 |  345 |  45.199219 |    123.472656 |  45.992188 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  868 |  868 | Update  | -1.443704 | -1.188721 |  0.050495 | 7.106304 |  0.164681 | 0.050000 |   14 |  7.556957 |  2.610725 | 13.967645 | 12.314124 |  345 |  48.195312 |    124.667969 |  40.226562 |  22.769531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  869 |  869 | Update  | -0.930147 |  0.614113 |  0.044233 | 6.999143 |  0.143410 | 0.050000 |   14 |  7.595717 |  2.509361 | 13.892565 | 12.314125 |  345 |  52.000000 |    147.640625 |  48.195312 |  29.359375 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  870 |  870 | Predict |  1.485602 |  0.332794 | -0.004263 | 6.999143 |  0.143410 | 0.050000 |   14 |  7.595717 |  2.509361 | 13.892565 | 12.314125 |  345 |  52.000000 |    147.640625 |  48.195312 |  29.359375 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  871 |  871 | Update  | -0.310049 |  0.866701 |  0.000133 | 7.513669 |  0.159240 | 0.050000 |   11 |  7.573256 |  2.438234 |  0.000000 | 12.284117 |  345 |  56.796875 |    147.203125 |   0.000000 |  31.671875 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  872 |  872 | Update  | -1.599327 | -0.426168 |  0.054358 | 7.206997 |  0.217726 | 0.050000 |   14 |  7.618349 |  2.478842 | 13.967645 | 12.234056 |  345 |  28.820312 |     83.527344 |  26.847656 |  31.308594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  873 |  873 | Predict | -0.055067 | -0.385466 |  0.015188 | 7.206997 |  0.217726 | 0.050000 |   14 |  7.618349 |  2.478842 | 13.967645 | 12.234056 |  345 |  28.820312 |     83.527344 |  26.847656 |  31.308594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  874 |  874 | Update  | -0.688333 | -0.373495 | -0.002931 | 7.615667 |  0.091875 | 0.050000 |   11 |  7.644581 |  2.244861 | 13.892565 | 12.314124 |  345 |  43.421875 |     81.847656 |  37.007812 |  19.707031 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  875 |  875 | Update  | -0.019154 | -1.483208 |  0.027979 | 7.642729 |  0.528576 | 0.050000 |    7 |  7.691057 |  2.285583 | 13.967645 |  0.000000 |  345 |  48.089844 |     85.613281 |  34.449219 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  876 |  876 | Predict | -1.207875 | -0.379481 |  0.048896 | 7.642729 |  0.528576 | 0.050000 |    7 |  7.691057 |  2.285583 | 13.967645 |  0.000000 |  345 |  48.089844 |     85.613281 |  34.449219 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  877 |  877 | Update  |  0.003591 | -1.243788 |  0.056224 | 7.700911 |  0.159520 | 0.050000 |   11 |  7.732307 |  2.173566 | 14.102806 | 12.234056 |  345 |  58.214844 |     65.660156 |  44.570312 |  34.042969 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  878 |  878 | Update  | -0.500388 | -0.864307 |  0.050761 | 7.731216 |  0.068205 | 0.050000 |   11 |  7.753555 |  2.112312 | 13.967645 | 12.314124 |  345 |  55.324219 |     79.292969 |  54.343750 |  25.464844 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  879 |  879 | Predict |  2.401384 | -1.146823 |  0.063818 | 7.731216 |  0.068205 | 0.050000 |   11 |  7.753555 |  2.112312 | 13.967645 | 12.314124 |  345 |  55.324219 |     79.292969 |  54.343750 |  25.464844 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  880 |  880 | Update  |  0.015562 |  0.254982 |  0.110182 | 7.799505 |  0.176661 | 0.050000 |   11 |  7.820063 |  2.040749 | 14.027726 | 12.194020 |  345 |  45.843750 |     57.984375 |  37.316406 |  22.609375 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  881 |  881 | Update  | -0.696713 | -0.228646 |  0.113247 | 7.769783 |  0.113355 | 0.050000 |   11 |  7.793695 |  2.081616 | 14.102806 | 12.264064 |  345 |  31.160156 |    100.027344 |  42.082031 |  20.664062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  882 |  882 | Predict | -1.373075 | -1.373075 |  0.119775 | 7.769783 |  0.113355 | 0.050000 |   11 |  7.793695 |  2.081616 | 14.102806 | 12.264064 |  345 |  31.160156 |    100.027344 |  42.082031 |  20.664062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  883 |  883 | Update  | -0.186748 |  0.812831 |  0.223162 | 7.475789 |  0.142245 | 0.050000 |   14 |  7.828887 |  2.132674 | 14.162885 | 12.244081 |  345 |  40.019531 |    130.960938 |  59.726562 |  28.109375 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  884 |  884 | Update  | -0.411803 | -0.639252 |  0.187723 | 7.804617 |  0.104757 | 0.052000 |   11 |  7.823800 |  2.030597 |  0.000000 | 12.264064 |  345 |  31.886719 |     57.515625 |        nan |  33.207031 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  885 |  885 | Predict | -1.076194 |  0.477643 |  0.143357 | 7.804617 |  0.104757 | 0.050000 |   11 |  7.823800 |  2.030597 |  0.000000 | 12.264064 |  345 |  31.886719 |     57.515625 |        nan |  33.207031 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  886 |  886 | Update  | -0.336385 | -0.936133 |  0.162142 | 7.613350 |  0.243475 | 0.050000 |   14 |  7.838819 |  2.081614 | 14.162885 | 12.133932 |  345 |  14.906250 |    115.156250 |  30.843750 |  14.312500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  887 |  887 | Update  | -0.317232 |  1.181539 |  0.131632 | 7.447352 |  0.091527 | 0.050000 |   14 |  0.000000 |  2.071475 | 14.177886 | 12.284044 |  345 |  14.906250 |    176.832031 |  50.976562 |  22.789062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  888 |  888 | Predict |  0.069432 | -1.086968 |  0.063685 | 7.447352 |  0.091527 | 0.050000 |   14 |  0.000000 |  2.071475 | 14.177886 | 12.284044 |  345 |  14.906250 |    176.832031 |  50.976562 |  22.789062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  889 |  889 | Predict | -0.448913 |  1.689109 |  0.092329 | 7.447352 |  0.091527 | 0.050000 |   14 |  0.000000 |  2.071475 | 14.177886 | 12.284044 |  346 |  14.906250 |    176.832031 |  50.976562 |  22.789062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  890 |  890 | Predict | -0.010774 | -0.165200 |  0.102055 | 7.447352 |  0.091527 | 0.050000 |   14 |  0.000000 |  2.071475 | 14.177886 | 12.284044 |  347 |  14.906250 |    176.832031 |  50.976562 |  22.789062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  891 |  891 | Predict | -0.741005 |  0.409408 |  0.116044 | 7.447352 |  0.091527 | 0.050000 |   14 |  0.000000 |  2.071475 | 14.177886 | 12.284044 |  347 |  14.906250 |    176.832031 |  50.976562 |  22.789062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  892 |  892 | Predict |  0.124498 |  0.519542 |  0.105652 | 7.447352 |  0.091527 | 0.050000 |   14 |  0.000000 |  2.071475 | 14.177886 | 12.284044 |  348 |  14.906250 |    176.832031 |  50.976562 |  22.789062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  893 |  893 | Predict |  0.667982 | -0.847547 |  0.118976 | 7.447352 |  0.091527 | 0.050000 |   14 |  0.000000 |  2.071475 | 14.177886 | 12.284044 |  349 |  14.906250 |    176.832031 |  50.976562 |  22.789062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  894 |  894 | Predict |  0.533907 | -0.011971 |  0.086467 | 7.447352 |  0.091527 | 0.050000 |   14 |  0.000000 |  2.071475 | 14.177886 | 12.284044 |  349 |  14.906250 |    176.832031 |  50.976562 |  22.789062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  895 |  895 | Update  |  0.306458 | -0.286107 |  0.080205 | 7.747590 |  0.230252 | 0.050000 |   14 |  8.078023 |  1.876815 | 14.237965 | 12.113806 |  349 |  54.132812 |    167.246094 |  59.390625 |  28.738281 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  896 |  896 | Update  | -0.464475 | -1.058237 |  0.106585 | 8.081120 |  0.179504 | 0.050000 |   11 |  8.108228 |  1.804850 | 14.237965 | 12.153912 |  349 |  45.617188 |    177.332031 |  50.417969 |  24.140625 | 244.000000 | 63.000000 | 138.000000 | 138.000000
