=========================================================================================================================================================================================================================================================================
LOG VIEW: 20260529_16g35p_ukf_log_data.csv
=========================================================================================================================================================================================================================================================================
FRAME | TX   | STATUS  | AX        | AY        | GZ        | PX        | PY           | DT       | MASK | D1        | D2        | D3        | D4        | ERR  | AMP1       | AMP2       | AMP3       | AMP4       | SNR1       | SNR2      | SNR3       | SNR4      
 1690 | 1690 | Update  | -0.440533 | -0.210690 |  0.041835 |  8.101906 |     4.961215 | 0.152000 |   13 |  9.561986 |  5.450925 | 10.918696 |  7.505087 |  354 |  17.656250 |  34.871094 |  16.855469 |  35.652344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1691 | 1691 | Predict | -1.663970 | -0.185551 | -0.002398 |  8.101906 |     4.961215 | 0.025000 |   13 |  9.561986 |  5.450925 | 10.918696 |  7.505087 |  354 |  17.656250 |  34.871094 |  16.855469 |  35.652344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1692 | 1692 | Predict | -1.387440 | -0.373495 |  0.050095 |  8.101906 |     4.961215 | 0.020000 |   13 |  9.561986 |  5.450925 | 10.918696 |  7.505087 |  354 |  17.656250 |  34.871094 |  16.855469 |  35.652344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1693 | 1693 | Predict | -0.970849 | -0.197522 |  0.000000 |  8.101906 |     4.961215 | 0.021000 |   13 |  9.561986 |  5.450925 | 10.918696 |  7.505087 |  354 |  17.656250 |  34.871094 |  16.855469 |  35.652344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1694 | 1694 | Update  | -1.019930 |  1.028310 | -0.027446 |  8.377254 |     4.971114 | 0.073000 |   14 |  0.000000 |  5.420763 | 11.189095 |  7.545163 |  354 |  17.656250 |  34.320312 |  12.000000 |  27.515625 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1695 | 1695 | Predict | -0.280122 |  0.076614 | -0.009193 |  8.377254 |     4.971114 | 0.020000 |   14 |  0.000000 |  5.420763 | 11.189095 |  7.545163 |  354 |  17.656250 |  34.320312 |  12.000000 |  27.515625 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1696 | 1696 | Predict | -0.069432 | -0.342371 | -0.021450 |  8.377254 |     4.971114 | 0.020000 |   14 |  0.000000 |  5.420763 | 11.189095 |  7.545163 |  354 |  17.656250 |  34.320312 |  12.000000 |  27.515625 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1697 | 1697 | Predict | -2.026692 |  0.699107 | -0.015855 |  8.377254 |     4.971114 | 0.020000 |   14 |  0.000000 |  5.420763 | 11.189095 |  7.545163 |  354 |  17.656250 |  34.320312 |  12.000000 |  27.515625 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1698 | 1698 | Update  |  2.115277 | -0.384269 | -0.007861 |  8.208785 |     5.121840 | 0.083000 |   14 |  0.000000 |  5.511167 | 10.918696 |  7.364784 |  354 |  17.656250 |  51.316406 |  17.562500 |  42.558594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1699 | 1699 | Predict | -3.289633 |  1.885434 | -0.120308 |  8.208785 |     5.121840 | 0.020000 |   14 |  0.000000 |  5.511167 | 10.918696 |  7.364784 |  354 |  17.656250 |  51.316406 |  17.562500 |  42.558594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1700 | 1700 | Predict |  0.661997 | -2.802413 |  0.153616 |  8.208785 |     5.121840 | 0.020000 |   14 |  0.000000 |  5.511167 | 10.918696 |  7.364784 |  354 |  17.656250 |  51.316406 |  17.562500 |  42.558594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1701 | 1701 | Predict | -2.409764 |  0.853533 | -0.204377 |  8.208785 |     5.121840 | 0.020000 |   14 |  0.000000 |  5.511167 | 10.918696 |  7.364784 |  354 |  17.656250 |  51.316406 |  17.562500 |  42.558594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1702 | 1702 | Predict |  0.141258 | -0.050278 |  0.057956 |  8.208785 |     5.121840 | 0.020000 |   14 |  0.000000 |  5.511167 | 10.918696 |  7.364784 |  355 |  17.656250 |  51.316406 |  17.562500 |  42.558594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1703 | 1703 | Predict | -2.440889 |  0.313640 | -0.012524 |  8.208785 |     5.121840 | 0.020000 |   14 |  0.000000 |  5.511167 | 10.918696 |  7.364784 |  355 |  17.656250 |  51.316406 |  17.562500 |  42.558594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1704 | 1704 | Predict | -0.272939 | -0.472855 |  0.026513 |  8.208785 |     5.121840 | 0.020000 |   14 |  0.000000 |  5.511167 | 10.918696 |  7.364784 |  355 |  17.656250 |  51.316406 |  17.562500 |  42.558594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1705 | 1705 | Predict | -1.145625 | -0.852336 |  0.036239 |  8.208785 |     5.121840 | 0.020000 |   14 |  0.000000 |  5.511167 | 10.918696 |  7.364784 |  356 |  17.656250 |  51.316406 |  17.562500 |  42.558594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1706 | 1706 | Predict | -1.608904 | -0.597353 | -0.024515 |  8.208785 |     5.121840 | 0.021000 |   14 |  0.000000 |  5.511167 | 10.918696 |  7.364784 |  356 |  17.656250 |  51.316406 |  17.562500 |  42.558594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1707 | 1707 | Predict | -1.833959 | -0.757765 |  0.040236 |  8.208785 |     5.121840 | 0.020000 |   14 |  0.000000 |  5.511167 | 10.918696 |  7.364784 |  356 |  17.656250 |  51.316406 |  17.562500 |  42.558594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1708 | 1708 | Predict | -0.781707 | -1.352724 |  0.033441 |  8.208785 |     5.121840 | 0.021000 |   14 |  0.000000 |  5.511167 | 10.918696 |  7.364784 |  356 |  17.656250 |  51.316406 |  17.562500 |  42.558594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1709 | 1709 | Update  | -0.161609 | -0.070629 |  0.005196 |  8.239934 |     5.138926 | 0.219000 |   14 |  0.000000 |  5.641590 | 10.993801 |  7.434900 |  356 |  17.656250 |  47.464844 |  15.500000 |  35.191406 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1710 | 1710 | Predict | -2.608483 |  0.957681 |  0.028911 |  8.239934 |     5.138926 | 0.020000 |   14 |  0.000000 |  5.641590 | 10.993801 |  7.434900 |  356 |  17.656250 |  47.464844 |  15.500000 |  35.191406 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1711 | 1711 | Predict |  0.557849 | -1.356315 |  0.032109 |  8.239934 |     5.138926 | 0.020000 |   14 |  0.000000 |  5.641590 | 10.993801 |  7.434900 |  356 |  17.656250 |  47.464844 |  15.500000 |  35.191406 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1712 | 1712 | Predict | -0.070629 | -0.883460 | -0.014789 |  8.239934 |     5.138926 | 0.020000 |   14 |  0.000000 |  5.641590 | 10.993801 |  7.434900 |  356 |  17.656250 |  47.464844 |  15.500000 |  35.191406 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1713 | 1713 | Update  | -1.363498 | -1.498770 |  0.022383 |  8.141739 |     5.223585 | 0.074000 |   14 |  0.000000 |  5.731974 | 10.858600 |  7.364784 |  356 |  17.656250 |  67.621094 |  20.488281 |  60.269531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1714 | 1714 | Predict | -0.386664 | -2.045845 |  0.028378 |  8.141739 |     5.223585 | 0.020000 |   14 |  0.000000 |  5.731974 | 10.858600 |  7.364784 |  356 |  17.656250 |  67.621094 |  20.488281 |  60.269531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1715 | 1715 | Predict | -2.795230 | -0.099359 | -0.029444 |  8.141739 |     5.223585 | 0.020000 |   14 |  0.000000 |  5.731974 | 10.858600 |  7.364784 |  356 |  17.656250 |  67.621094 |  20.488281 |  60.269531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1716 | 1716 | Predict |  1.780089 | -0.585382 |  0.020518 |  8.141739 |     5.223585 | 0.020000 |   14 |  0.000000 |  5.731974 | 10.858600 |  7.364784 |  357 |  17.656250 |  67.621094 |  20.488281 |  60.269531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1717 | 1717 | Predict | -1.327585 |  0.678756 |  0.017453 |  8.141739 |     5.223585 | 0.020000 |   14 |  0.000000 |  5.731974 | 10.858600 |  7.364784 |  357 |  17.656250 |  67.621094 |  20.488281 |  60.269531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1718 | 1718 | Predict |  0.539892 |  0.094571 | -0.012124 |  8.141739 |     5.223585 | 0.020000 |   14 |  0.000000 |  5.731974 | 10.858600 |  7.364784 |  357 |  17.656250 |  67.621094 |  20.488281 |  60.269531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1719 | 1719 | Predict | -1.329979 |  0.172383 | -0.001199 |  8.141739 |     5.223585 | 0.021000 |   14 |  0.000000 |  5.731974 | 10.858600 |  7.364784 |  357 |  17.656250 |  67.621094 |  20.488281 |  60.269531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1720 | 1720 | Predict |  0.385466 | -0.088585 |  0.006795 |  8.141739 |     5.223585 | 0.020000 |   14 |  0.000000 |  5.731974 | 10.858600 |  7.364784 |  358 |  17.656250 |  67.621094 |  20.488281 |  60.269531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1721 | 1721 | Predict |  0.282516 |  0.612916 |  0.011325 |  8.141739 |     5.223585 | 0.020000 |   14 |  0.000000 |  5.731974 | 10.858600 |  7.364784 |  358 |  17.656250 |  67.621094 |  20.488281 |  60.269531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1722 | 1722 | Predict | -0.360327 |  1.222240 | -0.027845 |  8.141739 |     5.223585 | 0.021000 |   14 |  0.000000 |  5.731974 | 10.858600 |  7.364784 |  358 |  17.656250 |  67.621094 |  20.488281 |  60.269531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1723 | 1723 | Predict |  0.916979 |  0.387861 | -0.019052 |  8.141739 |     5.223585 | 0.020000 |   14 |  0.000000 |  5.731974 | 10.858600 |  7.364784 |  358 |  17.656250 |  67.621094 |  20.488281 |  60.269531 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1724 | 1724 | Update  | -0.701501 | -0.464475 | -0.012923 |  7.985141 |     5.321640 | 0.228000 |   14 |  0.000000 |  5.812203 | 10.648289 |  7.264551 |  358 |  17.656250 |  48.410156 |  14.328125 |  48.289062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1725 | 1725 | Predict | -1.350330 |  0.683545 | -0.039303 |  7.985141 |     5.321640 | 0.020000 |   14 |  0.000000 |  5.812203 | 10.648289 |  7.264551 |  358 |  17.656250 |  48.410156 |  14.328125 |  48.289062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1726 | 1726 | Predict |  1.205481 | -2.261323 | -0.025047 |  7.985141 |     5.321640 | 0.020000 |   14 |  0.000000 |  5.812203 | 10.648289 |  7.264551 |  358 |  17.656250 |  48.410156 |  14.328125 |  48.289062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1727 | 1727 | Predict |  0.119710 | -0.858321 | -0.067681 |  7.985141 |     5.321640 | 0.020000 |   14 |  0.000000 |  5.812203 | 10.648289 |  7.264551 |  358 |  17.656250 |  48.410156 |  14.328125 |  48.289062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1728 | 1728 | Update  |  0.053870 | -0.998382 | -0.005995 |  7.771013 |     5.272394 | 0.074000 |   14 |  0.000000 |  5.822258 | 10.513081 |  7.354745 |  358 |  17.656250 |  38.335938 |  13.398438 |  34.703125 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1729 | 1729 | Predict | -0.084994 |  1.374272 | -0.012657 |  7.771013 |     5.272394 | 0.020000 |   14 |  0.000000 |  5.822258 | 10.513081 |  7.354745 |  358 |  17.656250 |  38.335938 |  13.398438 |  34.703125 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1730 | 1730 | Predict |  0.494403 |  0.323217 | -0.066349 |  7.771013 |     5.272394 | 0.021000 |   14 |  0.000000 |  5.822258 | 10.513081 |  7.354745 |  358 |  17.656250 |  38.335938 |  13.398438 |  34.703125 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1731 | 1731 | Update  | -0.460884 | -0.192733 | -0.064351 |  7.985199 |     5.242604 | 0.077000 |   13 |  9.615904 |  5.902479 | 10.648290 |  7.264474 |  358 |  27.683594 |  64.714844 |  16.601562 |  46.371094 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1732 | 1732 | Predict |  0.594959 | -4.285621 | -0.034640 |  7.985199 |     5.242604 | 0.020000 |   13 |  9.615904 |  5.902479 | 10.648290 |  7.264474 |  358 |  27.683594 |  64.714844 |  16.601562 |  46.371094 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1733 | 1733 | Predict | -1.890222 | -1.035492 | -0.065816 |  7.985199 |     5.242604 | 0.020000 |   13 |  9.615904 |  5.902479 | 10.648290 |  7.264474 |  358 |  27.683594 |  64.714844 |  16.601562 |  46.371094 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1734 | 1734 | Predict |  0.545878 | -0.973243 | -0.073277 |  7.985199 |     5.242604 | 0.021000 |   13 |  9.615904 |  5.902479 | 10.648290 |  7.264474 |  358 |  27.683594 |  64.714844 |  16.601562 |  46.371094 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1735 | 1735 | Update  | -1.719037 |  0.780510 | -0.082737 |  7.792960 |     5.116897 | 0.070000 |    7 |  9.607084 |  5.952739 | 10.783496 |  0.000000 |  358 |  27.652344 |  42.753906 |  16.691406 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 1736 | 1736 | Predict |  0.581791 |  0.610521 | -0.036239 |  7.792960 |     5.116897 | 0.020000 |    7 |  9.607084 |  5.952739 | 10.783496 |  0.000000 |  358 |  27.652344 |  42.753906 |  16.691406 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 1737 | 1737 | Predict |  0.041899 |  2.041057 | -0.059421 |  7.792960 |     5.116897 | 0.020000 |    7 |  9.607084 |  5.952739 | 10.783496 |  0.000000 |  358 |  27.652344 |  42.753906 |  16.691406 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 1738 | 1738 | Update  | -1.199495 |  0.468066 | -0.052893 |  7.739632 |     5.496516 | 0.073000 |   13 |  9.658514 |  0.000000 | 10.392878 |  7.224397 |  358 |  18.910156 |  42.753906 |  10.031250 |  40.195312 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1739 | 1739 | Predict | -0.966060 |  0.116119 | -0.062485 |  7.739632 |     5.496516 | 0.022000 |   13 |  9.658514 |  0.000000 | 10.392878 |  7.224397 |  358 |  18.910156 |  42.753906 |  10.031250 |  40.195312 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1740 | 1740 | Predict |  0.517148 | -1.009156 | -0.067415 |  7.739632 |     5.496516 | 0.021000 |   13 |  9.658514 |  0.000000 | 10.392878 |  7.224397 |  358 |  18.910156 |  42.753906 |  10.031250 |  40.195312 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1741 | 1741 | Predict | -0.990002 |  0.211887 | -0.067681 |  7.739632 |     5.496516 | 0.020000 |   13 |  9.658514 |  0.000000 | 10.392878 |  7.224397 |  358 |  18.910156 |  42.753906 |  10.031250 |  40.195312 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1742 | 1742 | Predict |  0.755371 |  0.567426 | -0.069547 |  7.739632 |     5.496516 | 0.021000 |   13 |  9.658514 |  0.000000 | 10.392878 |  7.224397 |  359 |  18.910156 |  42.753906 |  10.031250 |  40.195312 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1743 | 1743 | Predict |  0.286107 | -1.175553 | -0.132299 |  7.739632 |     5.496516 | 0.020000 |   13 |  9.658514 |  0.000000 | 10.392878 |  7.224397 |  359 |  18.910156 |  42.753906 |  10.031250 |  40.195312 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1744 | 1744 | Predict |  0.465672 |  0.323217 | -0.140559 |  7.739632 |     5.496516 | 0.020000 |   13 |  9.658514 |  0.000000 | 10.392878 |  7.224397 |  359 |  18.910156 |  42.753906 |  10.031250 |  40.195312 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1745 | 1745 | Predict | -0.512359 | -1.290475 | -0.192919 |  7.739632 |     5.496516 | 0.021000 |   13 |  9.658514 |  0.000000 | 10.392878 |  7.224397 |  359 |  18.910156 |  42.753906 |  10.031250 |  40.195312 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1746 | 1746 | Update  |  0.141258 |  0.460884 | -0.173600 |  7.790530 |     5.636183 | 0.158000 |    7 |  9.610786 |  5.962690 | 10.182551 |  7.094038 |  359 |  24.500000 |  50.425781 |  20.125000 |  42.179688 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1747 | 1747 | Predict | -0.153229 | -1.037886 | -0.202778 |  7.790530 |     5.636183 | 0.020000 |    7 |  9.610786 |  5.962690 | 10.182551 |  7.094038 |  359 |  24.500000 |  50.425781 |  20.125000 |  42.179688 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1748 | 1748 | Predict |  1.000776 | -0.503979 | -0.156813 |  7.790530 |     5.636183 | 0.020000 |    7 |  9.610786 |  5.962690 | 10.182551 |  7.094038 |  359 |  24.500000 |  50.425781 |  20.125000 |  42.179688 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1749 | 1749 | Predict | -0.343568 | -1.223437 | -0.146288 |  7.790530 |     5.636183 | 0.020000 |    7 |  9.610786 |  5.962690 | 10.182551 |  7.094038 |  359 |  24.500000 |  50.425781 |  20.125000 |  42.179688 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1750 | 1750 | Predict |  0.469264 | -1.183933 | -0.171202 |  7.790530 |     5.636183 | 0.020000 |    7 |  9.610786 |  5.962690 | 10.182551 |  7.094038 |  360 |  24.500000 |  50.425781 |  20.125000 |  42.179688 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1751 | 1751 | Predict | -1.316811 | -1.331176 | -0.249409 |  7.790530 |     5.636183 | 0.020000 |    7 |  9.610786 |  5.962690 | 10.182551 |  7.094038 |  360 |  24.500000 |  50.425781 |  20.125000 |  42.179688 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1752 | 1752 | Predict | -0.845153 |  0.079009 | -0.245012 |  7.790530 |     5.636183 | 0.020000 |    7 |  9.610786 |  5.962690 | 10.182551 |  7.094038 |  360 |  24.500000 |  50.425781 |  20.125000 |  42.179688 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1753 | 1753 | Update  | -0.003591 | -1.661576 | -0.280319 |  7.805982 |     5.570935 | 0.146000 |   14 |  0.000000 |  6.163405 | 10.392878 |  7.134196 |  360 |  24.500000 |  42.054688 |   9.632812 |  17.511719 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1754 | 1754 | Predict | -0.354342 |  0.689530 | -0.247943 |  7.805982 |     5.570935 | 0.021000 |   14 |  0.000000 |  6.163405 | 10.392878 |  7.134196 |  360 |  24.500000 |  42.054688 |   9.632812 |  17.511719 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1755 | 1755 | Predict | -1.169568 | -1.319205 | -0.237951 |  7.805982 |     5.570935 | 0.020000 |   14 |  0.000000 |  6.163405 | 10.392878 |  7.134196 |  360 |  24.500000 |  42.054688 |   9.632812 |  17.511719 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1756 | 1756 | Predict | -0.531513 | -0.459687 | -0.205443 |  7.805982 |     5.570935 | 0.021000 |   14 |  0.000000 |  6.163405 | 10.392878 |  7.134196 |  360 |  24.500000 |  42.054688 |   9.632812 |  17.511719 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1757 | 1757 | Update  | -1.328782 | -0.418985 | -0.212371 |  8.043529 |     5.393526 | 0.083000 |   13 |  9.658514 |  0.000000 | 10.513081 |  6.983751 |  360 |  47.835938 |  42.054688 |  18.871094 |  48.441406 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1758 | 1758 | Predict | -0.314838 |  0.474052 | -0.199314 |  8.043529 |     5.393526 | 0.020000 |   13 |  9.658514 |  0.000000 | 10.513081 |  6.983751 |  360 |  47.835938 |  42.054688 |  18.871094 |  48.441406 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1759 | 1759 | Predict |  0.138864 | -0.004788 | -0.230224 |  8.043529 |     5.393526 | 0.021000 |   13 |  9.658514 |  0.000000 | 10.513081 |  6.983751 |  360 |  47.835938 |  42.054688 |  18.871094 |  48.441406 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1760 | 1760 | Predict | -0.347159 |  0.063446 | -0.255005 |  8.043529 |     5.393526 | 0.020000 |   13 |  9.658514 |  0.000000 | 10.513081 |  6.983751 |  360 |  47.835938 |  42.054688 |  18.871094 |  48.441406 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1761 | 1761 | Update  | -0.148441 | -0.866701 | -0.276988 |  7.629310 |     5.629113 | 0.073000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  360 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1762 | 1762 | Predict | -1.826776 | -0.240617 | -0.258069 |  7.629310 |     5.629113 | 0.020000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  360 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1763 | 1763 | Predict |  0.118513 | -1.732205 | -0.276855 |  7.629310 |     5.629113 | 0.020000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  360 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1764 | 1764 | Predict |  0.604536 | -0.325611 | -0.252740 |  7.629310 |     5.629113 | 0.020000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  360 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1765 | 1765 | Predict |  0.754174 | -0.761356 | -0.249009 |  7.629310 |     5.629113 | 0.020000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  361 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1766 | 1766 | Predict | -0.563834 |  0.114922 | -0.203844 |  7.629310 |     5.629113 | 0.020000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  361 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1767 | 1767 | Predict |  0.101754 |  0.356736 | -0.157479 |  7.629310 |     5.629113 | 0.020000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  361 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1768 | 1768 | Predict |  0.375890 | -0.217872 | -0.185991 |  7.629310 |     5.629113 | 0.020000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  362 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1769 | 1769 | Predict | -1.300052 | -0.292093 | -0.192119 |  7.629310 |     5.629113 | 0.020000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  362 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1770 | 1770 | Predict | -0.676362 | -0.216675 | -0.153882 |  7.629310 |     5.629113 | 0.020000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  362 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1771 | 1771 | Predict |  0.793678 | -1.753753 | -0.154415 |  7.629310 |     5.629113 | 0.020000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  362 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1772 | 1772 | Predict | -0.231040 |  0.290895 | -0.105786 |  7.629310 |     5.629113 | 0.020000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  363 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1773 | 1773 | Predict | -0.566229 |  1.112107 | -0.073410 |  7.629310 |     5.629113 | 0.020000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  363 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1774 | 1774 | Predict |  0.539892 |  0.013168 | -0.098458 |  7.629310 |     5.629113 | 0.020000 |   14 |  0.000000 |  6.083101 | 10.107437 |  6.963747 |  363 |  47.835938 |  20.828125 |  12.136719 |  25.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1775 | 1775 | Update  | -1.124078 | -0.117316 | -0.174933 |  7.821676 |     5.655604 | 0.293000 |   13 |  9.714751 |  6.163400 | 10.257664 |  6.913620 |  363 |  42.488281 |  34.699219 |  38.023438 |  49.167969 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1776 | 1776 | Predict | -0.339977 | -0.407014 | -0.196516 |  7.821676 |     5.655604 | 0.025000 |   13 |  9.714751 |  6.163400 | 10.257664 |  6.913620 |  363 |  42.488281 |  34.699219 |  38.023438 |  49.167969 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1777 | 1777 | Predict | -0.378284 |  0.125696 | -0.180129 |  7.821676 |     5.655604 | 0.020000 |   13 |  9.714751 |  6.163400 | 10.257664 |  6.913620 |  363 |  42.488281 |  34.699219 |  38.023438 |  49.167969 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1778 | 1778 | Predict |  1.392228 | -0.451307 | -0.152949 |  7.821676 |     5.655604 | 0.021000 |   13 |  9.714751 |  6.163400 | 10.257664 |  6.913620 |  363 |  42.488281 |  34.699219 |  38.023438 |  49.167969 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1779 | 1779 | Update  | -1.544260 | -0.196325 | -0.179596 |  7.714545 |     5.711508 | 0.076000 |   13 |  9.705934 |  6.303795 | 10.182551 |  6.953707 |  363 |  35.058594 |  20.066406 |  32.707031 |  43.789062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1780 | 1780 | Predict |  0.604536 |  0.944513 | -0.167871 |  7.714545 |     5.711508 | 0.020000 |   13 |  9.705934 |  6.303795 | 10.182551 |  6.953707 |  363 |  35.058594 |  20.066406 |  32.707031 |  43.789062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1781 | 1781 | Predict | -1.229423 |  0.049081 | -0.184658 |  7.714545 |     5.711508 | 0.020000 |   13 |  9.705934 |  6.303795 | 10.182551 |  6.953707 |  363 |  35.058594 |  20.066406 |  32.707031 |  43.789062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1782 | 1782 | Predict |  0.735020 |  0.241814 | -0.164008 |  7.714545 |     5.711508 | 0.020000 |   13 |  9.705934 |  6.303795 | 10.182551 |  6.953707 |  363 |  35.058594 |  20.066406 |  32.707031 |  43.789062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 1783 | 1783 | Predict | -0.940921 | -0.272939 | -0.156413 |  7.714545 |     5.711508 | 0.020000 |   13 |  9.705934 |  6.303795 | 10.182551 |  6.953707 |  364 |  35.058594 |  20.066406 |  32.707031 |  43.789062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
